2024-05-08T00:00:26.241-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T04:00:26.233Z uptime=34800141ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=90 MiB 691 KiB (95080232) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=38 (+0)]
2024-05-08T06:43:13.337-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:43:13.336Z uptime=58967244ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:43:43.348-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:43:43.346Z uptime=58997254ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:44:13.352-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:44:13.349Z uptime=59027257ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:44:43.359-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:44:43.358Z uptime=59057266ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:45:13.361-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:45:13.361Z uptime=59087269ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:45:43.364-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:45:43.363Z uptime=59117271ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=38 (+2), peak=39 (+0)]
2024-05-08T06:46:13.370-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:46:13.368Z uptime=59147276ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (-2), peak=39 (+0)]
2024-05-08T06:46:43.374-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:46:43.373Z uptime=59177281ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:47:13.378-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:47:13.376Z uptime=59207284ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:47:43.383-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:47:43.381Z uptime=59237289ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:48:13.385-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:48:13.383Z uptime=59267291ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:48:43.393-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:48:43.390Z uptime=59297298ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:49:13.402-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:49:13.401Z uptime=59327309ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:49:43.408-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:49:43.407Z uptime=59357315ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:50:13.419-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:50:13.417Z uptime=59387325ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:50:43.428-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:50:43.428Z uptime=59417336ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:51:13.434-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:51:13.432Z uptime=59447340ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:51:43.438-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:51:43.437Z uptime=59477345ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:52:13.445-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:52:13.444Z uptime=59507352ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:52:43.456-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:52:43.453Z uptime=59537361ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:53:13.472-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:53:13.464Z uptime=59567372ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:53:43.472-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:53:43.471Z uptime=59597379ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T06:54:13.476-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T10:54:13.473Z uptime=59627381ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T07:09:45.248-04:00  WARN 7628 --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m35s564ms).
2024-05-08T07:09:49.047-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T11:09:49.043Z uptime=60562951ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T07:10:19.043-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T11:10:19.042Z uptime=60592950ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T07:10:49.045-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T11:10:49.043Z uptime=60622951ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=122 MiB 691 KiB (128634664) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
